country,category,parameter,mode,powertrain,year,unit,value,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Chile,Historical,EV sales share,Cars,EV,2023,percent,0.3100000023841858,CHL,19629588,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.113,-26.361,-17.462,2485.072,48.781,711.171,13.96,NA,NA,NA,NA,16.697,9.677,83.61,83.61,20.85,0.112,0.562,25678.967,NA,-4.623,-16.973,1668.909,32.76,17838.598,350.164,39.182,69.468,-3.457,-2.512,70.145,789.115,15.49,3573.413,NA,NA,NA,NA,18.526,13.916,24.34,17.864,9.268,62.421,1217.55,23.9,3179.953,28.585,12.383,13.548,17.536,153.903,2590.477,50.85,7840.368,60.818,30.532,0,0,NA,0,0,0,0,0,0,0,1.315,3.001,231.239,168.623,3.31,11780.114,NA,NA,NA,NA,3.959,45.875,18.933,6.027,0.42,-0.737,-0.127,307.037,21.396,964.536,7.208,0.502,3.756,4259.386,504.068,13.548,17.536,153.903,2590.477,50.85,7840.368,60.818,30.532,15.681,6.252,47.22,848.209,16.65,2405.528,19.914,9.368,9.641,2.143,25.329,503.322,9.88,1290.352,11.817,5.025
Chile,Historical,EV stock share,Cars,EV,2023,percent,0.08699999749660492,CHL,19629588,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.113,-26.361,-17.462,2485.072,48.781,711.171,13.96,NA,NA,NA,NA,16.697,9.677,83.61,83.61,20.85,0.112,0.562,25678.967,NA,-4.623,-16.973,1668.909,32.76,17838.598,350.164,39.182,69.468,-3.457,-2.512,70.145,789.115,15.49,3573.413,NA,NA,NA,NA,18.526,13.916,24.34,17.864,9.268,62.421,1217.55,23.9,3179.953,28.585,12.383,13.548,17.536,153.903,2590.477,50.85,7840.368,60.818,30.532,0,0,NA,0,0,0,0,0,0,0,1.315,3.001,231.239,168.623,3.31,11780.114,NA,NA,NA,NA,3.959,45.875,18.933,6.027,0.42,-0.737,-0.127,307.037,21.396,964.536,7.208,0.502,3.756,4259.386,504.068,13.548,17.536,153.903,2590.477,50.85,7840.368,60.818,30.532,15.681,6.252,47.22,848.209,16.65,2405.528,19.914,9.368,9.641,2.143,25.329,503.322,9.88,1290.352,11.817,5.025
China,Historical,EV sales,Cars,PHEV,2010,Vehicles,340,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,EV sales,Cars,BEV,2010,Vehicles,1100,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,EV stock,Cars,BEV,2010,Vehicles,1600,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,EV stock,Cars,PHEV,2010,Vehicles,340,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,Electricity demand,Cars,EV,2010,GWh,46,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,Oil displacement Mbd,Cars,EV,2010,Milion barrels per day,2.900000072258e-5,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,"Oil displacement, million lge",Cars,EV,2010,"Oil displacement, million lge",1.7000000476837158,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,EV stock share,Cars,EV,2010,percent,0.00310000008903443,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,EV sales share,Cars,EV,2010,percent,0.00999999977648258,CHN,1348191360,12858808074240,-0.463,-0.092,14.684,19.797,18.469,24.9,0.592,0.068,740.64,3.752,735.521,15087.28,20340.541,2398.473,3233.6,8.286,1481.898,14365.356,19367.25,76.859,70.006,4193.65,4207.16,15.285,6.984,1896.711,21551.547,2.26,6.203,1556.213,2481.873,3346.04,19762.604,26643.771,79.532,91.699,20.671,186.5,1088.74,57.655,77.73,807.556,12.34,106.048,716.104,965.445,1.848,3.747,3115.99,15.551,255.184,1974.5,527.655,711.38,1464.555,16.909,6.796,16.781,340.496,2411.836,638.722,861.12,1788.942,20.468,8.301,-13.51,-0.322,6.698,11.344,199.071,55.437,74.74,147.658,1.776,0.685,13.846,634.192,5214.49,25.746,34.71,3867.767,7.137,157.284,1751.274,2361.053,0.825,17.947,79.411,24.9,NA,19.372,12.902,18.469,NA,58.902,0.592,NA,0.273,3120.596,29055.609,17.813,329.152,2212.766,583.285,786.38,1641.285,18.691,7.616,151.254,1.167,1.946,0.519,0.7,1.443,0.017,0.007,78.887,59.992,137.113,36.642,49.4,101.701,1.174,0.472
China,Historical,EV sales share,Cars,EV,2011,percent,0.03400000184774399,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,EV stock share,Cars,EV,2011,percent,0.0092000002041459,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,Oil displacement Mbd,Cars,EV,2011,Milion barrels per day,1.1000000085914e-4,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,"Oil displacement, million lge",Cars,EV,2011,"Oil displacement, million lge",6.699999809265137,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,Electricity demand,Cars,EV,2011,GWh,120,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,EV stock,Cars,PHEV,2011,Vehicles,660,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,EV stock,Cars,BEV,2011,Vehicles,6300,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,EV sales,Cars,BEV,2011,Vehicles,4800,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,EV sales,Cars,PHEV,2011,Vehicles,320,CHN,1357095424,13691527364608,10.629,2.104,16.138,21.901,20.36,27.63,0.586,0.07,752.231,8.864,1803.062,16316.91,22143.604,2719.684,3690.87,11.193,2167.818,15868.5,21535.068,78.312,70.664,4700.28,4713.02,15.822,7.85,2280.926,23090.885,2.289,8.415,2242.193,2824.739,3833.44,21285.139,28885.965,81.337,92.18,24.146,262.888,1351.629,80.149,108.77,995.972,9.965,96.211,782.3,1061.656,2.308,4.313,3545.28,-3.281,-76.422,1898.078,506.995,688.04,1398.633,14.599,6.057,2.335,38.734,2450.57,648.134,879.58,1805.746,18.663,7.82,-12.74,-0.271,16.668,31.765,230.835,64.255,87.2,170.095,1.85,0.737,3.38,176.243,5390.733,24.906,33.8,3972.258,-0.068,-1.611,1738.597,2359.442,0.717,17.203,88.139,27.632,NA,10.971,8.728,20.361,NA,64.947,0.586,NA,0.281,3472.873,31336.535,1.006,6.969,2219.735,583.879,792.38,1635.651,16.813,7.084,272.325,5.254,7.2,1.923,2.61,5.306,0.055,0.023,50.001,67.304,204.416,54.602,74.1,150.628,1.572,0.652
China,Historical,EV sales,Cars,PHEV,2012,Vehicles,260,CHN,1366560768,14773157625856,17.792,3.897,18.878,25.797,22.048,30.13,0.604,0.079,720.151,1.259,278.754,16407.875,22422.357,2742.791,3748.19,1.181,254.234,15944.628,21789.303,75.151,68.729,4976.76,4987.54,16.241,4.109,1287.643,23873.199,2.208,2.421,699.467,2846.313,3889.66,21649.555,29585.432,77.988,90.686,11.626,157.147,1508.776,80.677,110.25,1104.068,5.004,53.125,815.756,1114.781,2.211,4.625,3591.78,25.398,467.647,2365.726,631.359,862.79,1731.153,17.299,7.251,24.648,588.176,3038.746,803.389,1097.88,2223.645,22.012,9.314,-10.78,-0.217,12.75,27.855,258.69,71.947,98.32,189.3,1.971,0.793,4.889,263.566,5654.299,22.846,31.22,4137.613,2.269,53.527,1765.724,2412.969,0.626,17.332,96.12,30.133,NA,9.051,7.981,22.05,NA,70.337,0.604,NA,0.295,3649.702,32624.178,25.922,560.321,2780.055,731.442,999.56,2034.344,20.041,8.521,37.721,2.656,9.856,2.627,3.59,7.212,0.072,0.03,39.069,78.14,282.556,75.408,103.05,206.764,2.066,0.866
China,Historical,EV sales,Cars,BEV,2012,Vehicles,9600,CHN,1366560768,14773157625856,17.792,3.897,18.878,25.797,22.048,30.13,0.604,0.079,720.151,1.259,278.754,16407.875,22422.357,2742.791,3748.19,1.181,254.234,15944.628,21789.303,75.151,68.729,4976.76,4987.54,16.241,4.109,1287.643,23873.199,2.208,2.421,699.467,2846.313,3889.66,21649.555,29585.432,77.988,90.686,11.626,157.147,1508.776,80.677,110.25,1104.068,5.004,53.125,815.756,1114.781,2.211,4.625,3591.78,25.398,467.647,2365.726,631.359,862.79,1731.153,17.299,7.251,24.648,588.176,3038.746,803.389,1097.88,2223.645,22.012,9.314,-10.78,-0.217,12.75,27.855,258.69,71.947,98.32,189.3,1.971,0.793,4.889,263.566,5654.299,22.846,31.22,4137.613,2.269,53.527,1765.724,2412.969,0.626,17.332,96.12,30.133,NA,9.051,7.981,22.05,NA,70.337,0.604,NA,0.295,3649.702,32624.178,25.922,560.321,2780.055,731.442,999.56,2034.344,20.041,8.521,37.721,2.656,9.856,2.627,3.59,7.212,0.072,0.03,39.069,78.14,282.556,75.408,103.05,206.764,2.066,0.866
